,id,created_at,original_text,clean_text,polarity,subjectivity,favorite_count,retweet_count,possibly_sensitive,hashtags,user_mentions,place
0,1200462491156963328,Fri Nov 29 17:12:16 +0000 2019,"It's another SustyFriday. Today we  wade into Air Pollution in Nigeria: Causes, Effects and Solutions
#Sustyfacts #Sustyfriday @Sustyvibes

THREAD.. https://t.co/J0hK3KuJH1",It 's another SustyFriday Today wade Air Pollution Nigeria Causes Effects Solutions THREAD..,0.0,0.0,13,8,False,"Sustyfacts, Sustyfriday",SustyVibes,
1,1200469208917823488,Fri Nov 29 17:38:57 +0000 2019,Get the required information and knowledge about #AirPollution in #Nigeria Thank you @Cylexi for the thread #StareDownOnPollution #BeatAirPollution #SustyFacts #SustyFriday #SOTSOnDuty https://t.co/gNk0lPpz7U,Get required information knowledge Thank thread,0.0,0.0,0,1,False,"AirPollution, Nigeria, StareDownOnPollution, BeatAirPollution, SustyFacts, SustyFriday, SOTSOnDuty",cylexi,"Lagos, Nigeria"
2,1191998173176356864,Wed Nov 06 08:38:05 +0000 2019,"#AirPollution kills 7 million people every year and is a main driver of #ClimateChange. 
Children 👧🏽🧒🏻👧🏾🧒🏼👧🏻🧒🏿 who have been exposed to high levels of air pollution may be at greater risk for chronic diseases such… https://t.co/mytj6Sp6Nw",kills 7 million people every year main driver Children 🧒🧒🧒 exposed high levels air pollution may greater risk chronic diseases such…,0.27555555555555555,0.4577777777777778,0,0,False,"AirPollution, ClimateChange",,"Lagos, Nigeria"
3,1218568275396898817,Sat Jan 18 16:18:11 +0000 2020,Honestly Leno isn’t as good as you people make him look. Has a lot of work to do to become what he thinks he is.,Honestly Leno ’ good people make look Has lot work become thinks,0.6499999999999999,0.75,19,0,,,,
4,1218413176263532550,Sat Jan 18 06:01:52 +0000 2020,#TachaXTitanscollection @RealityJoel do you know Tacha is my Writers Block remedy 🙈🙈🙈🙈 Only writers will understand this... She's #FreshAir https://t.co/6hylmQRdge,know Tacha Writers Block remedy Only writers understand ... She 's,0.0,1.0,0,0,False,"TachaXTitanscollection, FreshAir",RealityJoel,"Ikeja, Nigeria"
5,1218577800694849536,Sat Jan 18 16:56:02 +0000 2020,"U getting there. Gradually,  gradually u will get there , #freshair https://t.co/NRULMecIDd",U getting Gradually gradually u get,0.0,0.0,1,0,False,freshair,,"Lagos, Nigeria"
6,1241283595450429441,Sat Mar 21 08:40:45 +0000 2020,"Forests cover 30% of the Earth’s surface. 

Forests and trees store carbon, which helps mitigate the impacts of climate change in and around urban areas.

🌳 also improve the local climate, helping to save energy used for heating by 20-50 percent. #IntForestDay #BetterWithForests",Forests cover 30 Earth ’ surface Forests trees store carbon helps mitigate impacts climate change around urban areas also improve local climate helping save energy used heating 20-50 percent,0.0,0.0,10,4,,"IntForestDay, BetterWithForests",,"Lagos, Nigeria"
7,1241283617118138368,Sat Mar 21 08:40:50 +0000 2020,"Strategic placement of trees in urban areas can cool the air by up to 8 degrees Celsius, reducing air conditioning needs by 30 percent.

Urban trees are excellent air filters, removing harmful pollutants in the air and fine particulates.",Strategic placement trees urban areas cool air 8 degrees Celsius reducing air conditioning needs 30 percent Urban trees excellent air filters removing harmful pollutants air fine particulates,0.3533333333333334,0.43,0,0,,,,"Lagos, Nigeria"
8,1241070337909014531,Fri Mar 20 18:33:21 +0000 2020,"The release of Co2 into the atmosphere is as a result of human activities like deforestation, huge reliance on fossil fuels,landfills (food waste)etc.
Here are ways to reduce our carbon footprint in our own little way.
👇 https://t.co/umw3WfdczG",The release Co2 atmosphere result human activities like deforestation huge reliance fossil fuels landfills food waste etc Here ways reduce carbon footprint little way,0.003125000000000017,0.375,4,1,False,,,
9,1208018421339885568,Fri Dec 20 13:36:50 +0000 2019,#StareDownOnPollution https://t.co/llL8ZzD7Qk,,0.0,0.0,0,0,False,StareDownOnPollution,,"Ikeja, Nigeria"
10,1241072910246297603,Fri Mar 20 18:43:34 +0000 2020,Thank you for this great information... I have learnt new ways to reduce my carbon footprint. #SustyFriday #StareDownOnPollution #ClimateEmergency #SustyOnDuty #ClimateAction https://t.co/nu0lsdDfmW,Thank great information ... I learnt new ways reduce carbon footprint,0.4681818181818182,0.6022727272727273,3,2,False,"SustyFriday, StareDownOnPollution, ClimateEmergency, SustyOnDuty, ClimateAction",,"Lagos, Nigeria"
11,1240642535468552192,Thu Mar 19 14:13:25 +0000 2020,"A video of the activity by .@SustyVibes to celebrate the #GlobalRecyclingDay by empowering students to be #RecyclingHeroes in their respective Communities .@GlbRecyclingDay 
Thanks to @fabenigeria @GreenhillR_NG @Lawma_gov for being partners. #StareDownOnPollution #SustyVibes https://t.co/m8kwolIUN9",A video activity celebrate empowering students respective Communities Thanks partners,0.1,0.15000000000000002,4,2,False,"GlobalRecyclingDay, RecyclingHeroes, StareDownOnPollution, SustyVibes","SustyVibes, GlbRecyclingDay, fabenigeria, GreenhillR_NG, Lawma_gov","Lagos, Nigeria"
12,1240388962079956992,Wed Mar 18 21:25:48 +0000 2020,"A total of 110 Students of Ajumoni were empowered to be #RecyclingHeroes
In their respective Communities.
#GlobalRecyclingDay2020 #RecyclingHeroes 
The #upcycle chair was presented to the school and they were super happy about the training. @GlbRecyclingDay https://t.co/bsIupcj5AX",A total 110 Students Ajumoni empowered In respective Communities The chair presented school super happy training,0.2833333333333333,0.6291666666666667,7,2,False,"RecyclingHeroes, GlobalRecyclingDay2020, RecyclingHeroes, upcycle",GlbRecyclingDay,"Lagos, Nigeria"
13,1240531553010298880,Thu Mar 19 06:52:24 +0000 2020,March For Success.... Take Charge of your Health and Happiness. #CodedFitnessHub #JustDoIt #Exercise #StayACTIVE #EatHealthy #GlobalRecyclingDay #RecyclingHeroes #StareDownOnPollution #ClimateAction https://t.co/mwZSy1IbBb,March For Success ... Take Charge Health Happiness,0.5,0.1,4,1,False,"CodedFitnessHub, JustDoIt, Exercise, StayACTIVE, EatHealthy, GlobalRecyclingDay, RecyclingHeroes, StareDownOnPollution, ClimateAction",,"Lagos, Nigeria"
14,1207757105316466689,Thu Dec 19 20:18:27 +0000 2019,"If you know the person that drove a Toyota Corolla Sport with number plate FKY 986EM on Eko Bridge this evening.

Please let him know he's part of the problems in Nigeria, with his consistent littering on the road; emptying dirts from inside his car on the road.",If know person drove Toyota Corolla Sport number plate FKY 986EM Eko Bridge evening Please let know 's part problems Nigeria consistent littering road emptying dirts inside car road,0.25,0.25,482,518,,,,
15,1206921196526288896,Tue Dec 17 12:56:51 +0000 2019,"If you are in #Lagos. Please ensure to stay hydrated so you don't collapse on the street, Drink plenty of water. #HeatWave #BeatAirPollution",If Please ensure stay hydrated n't collapse street Drink plenty water,0.0,0.0,1,0,,"Lagos, HeatWave, BeatAirPollution",,"Lagos, Nigeria"
16,1222417078197551104,Wed Jan 29 07:11:57 +0000 2020,I am in support of this new ban. Let's push for a healthy and sane society. #BeatAirPollution https://t.co/uiGk1NeJ9o,I support new ban Let 's push healthy sane society,0.3181818181818182,0.4772727272727273,0,0,False,BeatAirPollution,,"Lagos, Nigeria"
17,1222096509556142081,Tue Jan 28 09:58:07 +0000 2020,"Here's an idea: let's ban cars in Lagos.

This action will decrease traffic, road accidents, mental and physical health issues, stress, environmental pollution, public violence and nuisance and police corruption.

How will car owners get around? They can walk or ride bicycles. 🙃",Here 's idea let 's ban cars Lagos This action decrease traffic road accidents mental physical health issues stress environmental pollution public violence nuisance police corruption How car owners get around They walk ride bicycles,0.0,0.1273809523809524,537,308,,,,
18,1201475657001308161,Mon Dec 02 12:18:13 +0000 2019,"#beatairpollution challenge
Join the quest https://t.co/FwqmMqPY3s",challenge Join quest,0.0,0.0,1,1,False,beatairpollution,,"Ikeja, Nigeria"
19,1229715574667829248,Tue Feb 18 10:33:34 +0000 2020,.@Greenpeaceafric @Desiree_Laverne @JohanLorenzen https://t.co/ZVLEAmzV12 #GreenPeace #AirPollution,,0.0,0.0,1,4,False,"GreenPeace, AirPollution","Greenpeaceafric, Desiree_Laverne, JohanLorenzen","Cape Town, South Africa"
20,1227525536051802112,Wed Feb 12 09:31:08 +0000 2020,Official update: Oceana Fishmeal Factory Hout Bay has closed. @kiaraworth @ikemoriz @EmmainSA @HBpartnership @HoutBayInfo @houtbaymag https://t.co/esXrlhuJZ6 #FAHB #Oceana #HoutBay #Houtbayfishmealfactory #houtbayHarbour #freshairforhoutbay #airpollution,Official update Oceana Fishmeal Factory Hout Bay closed,-0.1,0.1,3,0,False,"FAHB, Oceana, HoutBay, Houtbayfishmealfactory, houtbayHarbour, freshairforhoutbay, airpollution","kiaraworth, ikemoriz, EmmainSA, HBpartnership, HoutBayInfo, houtbaymag","Hout Bay, South Africa"
21,1190262701680930816,Fri Nov 01 13:41:56 +0000 2019,"BBC News - Millions of masks distributed to students in 'gas chamber' Delhi #airpollution #toxicair #foreverychild #cleanair
https://t.co/RNJuJpWwyj @BBCNews",BBC News Millions masks distributed students 'gas chamber Delhi,0.0,0.0,2,0,False,"airpollution, toxicair, foreverychild, cleanair",BBCNews,"Cape Town, South Africa"
22,1194135615270457346,Tue Nov 12 06:11:31 +0000 2019,The govt of India needs to be proactive about tackling the increasing air pollution in Delhi and in many other Indian cities. Requires carefully looking at the situation  and coming up with sustainable solutions. Look at Beijing as an example. #AirPollution #DelhiAirEmergency,The govt India needs proactive tackling increasing air pollution Delhi many Indian cities Requires carefully looking situation coming sustainable solutions Look Beijing example,0.2,0.75,1,0,,"AirPollution, DelhiAirEmergency",,"Cape Town, South Africa"
23,1194136419595378688,Tue Nov 12 06:14:43 +0000 2019,One idea that stood out was using the smog catching ionizing towers by the Dutch entrepreneur. @narendramodi @AmitShah @ArvindKejriwal     #AirPollution #DelhiAirEmergency https://t.co/dy1xOtnChn,One idea stood using smog catching ionizing towers Dutch entrepreneur,0.6,0.9,0,0,False,"AirPollution, DelhiAirEmergency","narendramodi, AmitShah, ArvindKejriwal","Cape Town, South Africa"
24,1200738454084243458,Sat Nov 30 11:28:50 +0000 2019,"EXIT COAL! ENTER FUTURE! 
Massenhaft und ungehorsam auf dem Weg zu Klimagerechtigkeit! #AlleGegenKohle #EndeGelaende https://t.co/E8PjD69Tvo",EXIT COAL ENTER FUTURE Massenhaft und ungehorsam auf dem Weg zu Klimagerechtigkeit,0.0,0.125,4174,1493,False,"AlleGegenKohle, EndeGelaende",,
25,1200821768287608832,Sat Nov 30 16:59:54 +0000 2019,Mass civil disobedience action in Germany. More than 1000 occupy coal mine stopping operations temporarily. #endcoal #climatejustice https://t.co/v3qtPhlEG2,Mass civil disobedience action Germany More 1000 occupy coal mine stopping operations temporarily,0.3,0.3,0,0,False,"endcoal, climatejustice",,"Cape Town, South Africa"
26,1240748717180846080,Thu Mar 19 21:15:20 +0000 2020,"Instead of sitting in the traffic, we got to walk on the beach after work... without touching anyone #socialdistancing #covid #houtbay #beach #donttouchme #sunshine #freshair #stayhealthy #exercise #keithtwins @… https://t.co/Sd1AWp1sGK",Instead sitting traffic got walk beach work ... without touching anyone …,0.5,0.5,2,0,False,"socialdistancing, covid, houtbay, beach, donttouchme, sunshine, freshair, stayhealthy, exercise, keithtwins",,"Hout Bay, South Africa"
27,1200900393695240192,Sat Nov 30 22:12:20 +0000 2019,"Getting some fresh air and enjoying the sea breeze. 
#freshair
#seabreeze @ V&amp;A Waterfront https://t.co/dQnIyu0Qvo",Getting fresh air enjoying sea breeze V amp A Waterfront,0.4,0.55,1,0,False,"freshair, seabreeze",,"Mitchell's Plain, South Africa"
28,1195629962319028224,Sat Nov 16 09:09:31 +0000 2019,"#freshair 
#rooftop
#exams @ Unisa - Western Cape Region https://t.co/gOSqP5XVDQ",Unisa Western Cape Region,0.0,0.0,1,0,False,"freshair, rooftop, exams",,"Parow, South Africa"
29,1241657794245414913,Sun Mar 22 09:27:41 +0000 2020,While we still can .... #socialdistancing #freshair #ride #chappies #keepingthesquirrelsquiet @ Top Of Chappies https://t.co/0s5SrzInvC,While still ... Top Of Chappies,0.5,0.5,0,0,False,"socialdistancing, freshair, ride, chappies, keepingthesquirrelsquiet",,"Cape Town, South Africa"
30,1194599655570640896,Wed Nov 13 12:55:27 +0000 2019,#seapoint #pool #morningswims • morning #powerwalks with leigh_anne_kenny • #capetown #summervibes #earlybirds #mist #ocean #blueskies #freshair #lovemyhood #beautyinyoursurroundings @ Seapoint / Bantry Bay Promenade https://t.co/Kch7u2Jt3c,• morning leigh_anne_kenny • Seapoint Bantry Bay Promenade,0.0,0.0,0,0,False,"seapoint, pool, morningswims, powerwalks, capetown, summervibes, earlybirds, mist, ocean, blueskies, freshair, lovemyhood, beautyinyoursurroundings",,"Cape Town, South Africa"
31,1204993907060346881,Thu Dec 12 05:18:29 +0000 2019,This was such an adventure that I would advise anyone and everyone to do with breathtaking scenery of Cape Town. #Hiking #Adventuring #Exploring #Fitness #FreshAir #Mountains #Caves #LivingTheLifeYouLove #DoMore… https://t.co/qtvWxo9Kp2,This adventure I would advise anyone everyone breathtaking scenery Cape Town …,1.0,1.0,0,0,False,"Hiking, Adventuring, Exploring, Fitness, FreshAir, Mountains, Caves, LivingTheLifeYouLove, DoMore",,"Cape Town, South Africa"
32,1239884433538375681,Tue Mar 17 12:00:59 +0000 2020,#coronavirus restraints • #powerwalk #freshair #ocean #sunshine • sound⏫ @ Mouille Point Promenade https://t.co/dASuNx04ML,restraints • • sound⏫ Mouille Point Promenade,0.0,0.0,0,0,False,"coronavirus, powerwalk, freshair, ocean, sunshine",,"Cape Town, South Africa"
33,1240309803928424448,Wed Mar 18 16:11:15 +0000 2020,#thefutureisbright #earlybird #powerwalks #blueskies #sunshine @ Mouille Point Promenade https://t.co/vuGK9tFqKd,Mouille Point Promenade,0.0,0.0,0,0,False,"thefutureisbright, earlybird, powerwalks, blueskies, sunshine",,"Cape Town, South Africa"
34,1240723472973692928,Thu Mar 19 19:35:02 +0000 2020,"#powerwalks #morningsarethebest #ocean #blueskies #earlybird @ Three Anchor Bay, Western Cape, South Africa https://t.co/kfj7Ei8ruC",Three Anchor Bay Western Cape South Africa,0.0,0.0,0,0,False,"powerwalks, morningsarethebest, ocean, blueskies, earlybird",,"Cape Town, South Africa"
35,1226451330442702848,Sun Feb 09 10:22:38 +0000 2020,Queens Beach 🏖👑 Cape Town 🌊☀️ #queensbeach #capetown #sea #queenlife #travelmemories #southafrica #sand #blueskies @ Queens Beach https://t.co/AyMzfGVL6U,Queens Beach Cape Town ️ Queens Beach,0.0,0.0,0,0,False,"queensbeach, capetown, sea, queenlife, travelmemories, southafrica, sand, blueskies",,"Cape Town, South Africa"
36,1204981598850080768,Thu Dec 12 04:29:35 +0000 2019,"Good morning ☀️🌴 #capetownsky #blueskies #sunnydecember #palmtree #happy #beautifulday #thursday @ Sea Point, Western Cape, South Africa https://t.co/CbIPRu5Ah8",Good morning ️ Sea Point Western Cape South Africa,0.35,0.30000000000000004,0,0,False,"capetownsky, blueskies, sunnydecember, palmtree, happy, beautifulday, thursday",,"Cape Town, South Africa"
37,1206466775162007553,Mon Dec 16 06:51:08 +0000 2019,"What a day ... and it’s a holiday,  so happiness indeed!!💫🙌 
.
.
.
#blueskies #december #holidays #beachlife #mylife #gratitude @ Ohana Cafe https://t.co/XhmXA4qJFX",What day ... ’ holiday happiness indeed Ohana Cafe,0.7,0.2,0,0,False,"blueskies, december, holidays, beachlife, mylife, gratitude",,"Cape Town, South Africa"
38,1201145086299561984,Sun Dec 01 14:24:39 +0000 2019,Summer time Sunsets thelawns_ct #Sundowners #SummerSunsets #TheLawns #PinkDrinks #BlueSkies #NYXInTheMix #NYX @ The Lawns CT https://t.co/rxQn5z1JN5,Summer time Sunsets thelawns_ct The Lawns CT,0.0,0.0,0,0,False,"Sundowners, SummerSunsets, TheLawns, PinkDrinks, BlueSkies, NYXInTheMix, NYX",,"Cape Town, South Africa"
39,1212619282997293057,Thu Jan 02 06:19:01 +0000 2020,"A W E H  2 0 2 0

#lovecapetown #capetown #southafrica #observatory #graffiti #streetsofcapetown #streetart #thisissouthafrica #explorecapetown #beaches #seaviews #frommyfingertips #sunsets #skyviews #blueskies… https://t.co/sUec4TI2rt",A W E H 2 0 2 0 …,0.0,0.0,0,1,False,"lovecapetown, capetown, southafrica, observatory, graffiti, streetsofcapetown, streetart, thisissouthafrica, explorecapetown, beaches, seaviews, frommyfingertips, sunsets, skyviews, blueskies",,"Cape Town, South Africa"
40,1240306405447544832,Wed Mar 18 15:57:45 +0000 2020,sail away... #powerwalks #earlybird #liveinthemoment #ocean #blueskies #summer #capetown • sound⏫ @ Mouille Point Promenade https://t.co/BJNgwCfduT,sail away ... • sound⏫ Mouille Point Promenade,0.0,0.0,0,0,False,"powerwalks, earlybird, liveinthemoment, ocean, blueskies, summer, capetown",,"Cape Town, South Africa"
41,1199915982489374720,Thu Nov 28 05:00:38 +0000 2019,Sometimes work brings you back home to the #mothercity @CityofCT #BeatAirPollution happy to be back! https://t.co/bHBdh5iFzS,Sometimes work brings back home happy back,0.26666666666666666,0.3333333333333333,5,0,False,"mothercity, BeatAirPollution",CityofCT,"Cape Town, South Africa"
42,1242397096000589830,Tue Mar 24 10:25:24 +0000 2020,"At my old #neighborhood #adventuretime #freshair before #lockdown @ Weltevredenpark, Gauteng, South Africa https://t.co/CZLbTzePCe",At old Weltevredenpark Gauteng South Africa,0.1,0.2,0,0,False,"neighborhood, adventuretime, freshair, lockdown",,"Roodepoort, South Africa"
43,1227902127357546496,Thu Feb 13 10:27:35 +0000 2020,"Take time to “get out there” and “smell the roses”.
Well ... if there aren’t any roses ... at least you could enjoy these little purple flowers.
#GetOutThere
#FreshAir https://t.co/AgMF8gDozS",Take time “ get ” “ smell roses ” Well ... ’ roses ... least could enjoy little purple flowers,-0.029166666666666657,0.4666666666666666,2,0,False,"GetOutThere, FreshAir",,"Roodepoort, South Africa"
44,1200281267385831424,Fri Nov 29 05:12:08 +0000 2019,"Me, myself and nature always makes for an awesome adventure☺️🌳🌞🌻💚💛❤️
.
.
.
.
.
#latergram #flashbackfriday #metime #trailwalk #trailrunning #morningperson #morningbuzz #soundsofnature #nature #outdoors #freshair… https://t.co/kj2cLbmLzs",Me nature always makes awesome adventure️️ …,1.0,1.0,0,0,False,"latergram, flashbackfriday, metime, trailwalk, trailrunning, morningperson, morningbuzz, soundsofnature, nature, outdoors, freshair",,South Africa
45,1232806786941489154,Wed Feb 26 23:16:57 +0000 2020,@TshepiMamashela @TshepiMamashela A while back I particulates in a campaign or a challenge by @MACcosmetics. I think it was to bring awareness to the LBGTIQ community. It was a wonderful experience coz it my first time with make up on and I actually went out after that.,A back I particulates campaign challenge I think bring awareness LBGTIQ community It wonderful experience coz first time make I actually went,0.3125,0.3583333333333333,0,0,,,"TshepiMamashela, TshepiMamashela, MACcosmetics","Midrand, South Africa"
46,1198519665707798528,Sun Nov 24 08:32:10 +0000 2019,#bluesky #blueskies #tb #swaziland #nhlangano #home @ Johannesburg https://t.co/2epmCekeVr,Johannesburg,0.0,0.0,0,0,False,"bluesky, blueskies, tb, swaziland, nhlangano, home",,"Johannesburg, South Africa"
47,1240740439042469906,Thu Mar 19 20:42:27 +0000 2020,"Hai bafethu🕺🏾
#BlueSkies 🔥🔥🔥🔥🔥
@JazziDisciples @VigroDeep https://t.co/WaRABJmA9Z",Hai bafethu,0.0,0.0,0,0,False,BlueSkies,"JazziDisciples, VigroDeep","Johannesburg, South Africa"
48,1229695721080840192,Tue Feb 18 09:14:41 +0000 2020,"Jozi high.
.
.
.
.
============
#DopePicTaker
============
.
.
.
.
#dopepictaker2020 #goodmorning #jozi #tellkom #joburg #johannesburg #trees #blueskies #clouds #green #houghton #photooftheday #photography #sunrise… https://t.co/VCqYsBfVRn",Jozi high ============ ============ …,0.16,0.5399999999999999,0,2,False,"DopePicTaker, dopepictaker2020, goodmorning, jozi, tellkom, joburg, johannesburg, trees, blueskies, clouds, green, houghton, photooftheday, photography, sunrise",,"Johannesburg, South Africa"
49,1238547548949921795,Fri Mar 13 19:28:41 +0000 2020,Greta Thunberg 😁 sorry I just had to...hoping this tweet gets some love 🙈 #GretaThunberg #co2emissions #coronavirus https://t.co/iLe4eTNTkK,Greta Thunberg sorry I ... hoping tweet gets love,0.0,0.8,0,0,False,"GretaThunberg, co2emissions, coronavirus",,"Krugersdorp, South Africa"
50,1233896217119272961,Sat Feb 29 23:25:57 +0000 2020,"My interview with BBC World Service on #AirPollution
https://t.co/Q7J9pkXIRD",My interview BBC World Service,0.0,0.0,22,6,False,AirPollution,,"Central, Ghana"
51,1238265449311350786,Fri Mar 13 00:47:43 +0000 2020,"Great news. Helps to tackle #AirPollution Emissions from these imported old vehicles is a major source here
https://t.co/VqYqKi5eaH",Great news Helps tackle Emissions imported old vehicles major source,0.32083333333333336,0.4833333333333333,4,1,False,AirPollution,,"Cape Coast, Ghana"
52,1233437997053415429,Fri Feb 28 17:05:09 +0000 2020,Luxembourg is first country to make all public transport free https://t.co/YVJhkau6Tn,Luxembourg first country make public transport free,0.21666666666666667,0.4,3263,940,False,,,
53,1190202534436261888,Fri Nov 01 09:42:51 +0000 2019,"ACCRA, Smoke in our lungs

Large plumes of black and grey smoke over Accra city. Whenever e-waste is burnt, this is what happens over the city we all live in. A huge smoke majestically travels and share present in our lungs. #MyGhana 🇬🇭 #Airpollution #PaulAddoPhotography https://t.co/a96gCjmC4d",ACCRA Smoke lungs Large plumes black grey smoke Accra city Whenever e-waste burnt happens city live A huge smoke majestically travels share present lungs 🇬🇭,0.088997113997114,0.3936507936507936,1,1,False,"MyGhana, Airpollution, PaulAddoPhotography",,"Oyarifa, Ghana"
54,1234809613981278208,Tue Mar 03 11:55:28 +0000 2020,Great initiative. Mitigate against #AirPollution and #ClimateChange big time. How I wish countries here in Africa can follow suit https://t.co/rRwLqhGkT6,Great initiative Mitigate big time How I wish countries Africa follow suit,0.4,0.425,0,1,False,"AirPollution, ClimateChange",,"Cape Coast, Ghana"
55,1233891620313092098,Sat Feb 29 23:07:41 +0000 2020,Green infrastructure mitigates against #AirPollution https://t.co/3exmjPdhry,Green infrastructure mitigates,-0.2,0.3,5,0,False,AirPollution,,"Central, Ghana"
56,1214662021825908736,Tue Jan 07 21:36:07 +0000 2020,Harmattan in Accra is at its peak. Suspended sand particles blown all the way from Sahara. Can't wait to see the blue skies back. Get your own #AirSense monitoring device today... #AirQuality #sensors  @SGS_SA https://t.co/II8uDsnlkt,Harmattan Accra peak Suspended sand particles blown way Sahara Ca n't wait see blue skies back Get monitoring device today ...,0.0,0.05,2,0,False,"AirSense, AirQuality, sensors",SGS_SA,"Accra, Ghana"
57,1206173793095475201,Sun Dec 15 11:26:56 +0000 2019,"The question is not just ""what is the government doing about air pollution"" the question is what are you doing to help?

#AirPollution #airquality #cop25 https://t.co/VpsHgh4TPw",The question `` government air pollution '' question help,0.0,0.0,20,8,False,"AirPollution, airquality, cop25",,"New Delhi, India"
58,1206336488557948929,Sun Dec 15 22:13:26 +0000 2019,Absolutely. We are helping in Ghana through our @ghanaaq project. What are you doing to improve #AirQuality https://t.co/pszC1pVgUf,Absolutely We helping Ghana project What improve,0.2,0.9,13,4,False,AirQuality,GhanaAQ,"Central, Ghana"
59,1193796745370783744,Mon Nov 11 07:44:58 +0000 2019,"Over the Atlantic, heading home. 
#TheOtherJob #traveltheworld #scenery #sceneryporn #scenic #landscape #SamsungS8 #travel #adventure #blueskies #aviation #instaplane #instaaviation #flying #avgeek #Instagramaviation… https://t.co/Um1I5ycktB",Over Atlantic heading home …,0.0,0.0,2,1,False,"TheOtherJob, traveltheworld, scenery, sceneryporn, scenic, landscape, SamsungS8, travel, adventure, blueskies, aviation, instaplane, instaaviation, flying, avgeek, Instagramaviation",,"Greater Accra, Ghana"
60,1243234514312314880,Thu Mar 26 17:53:01 +0000 2020,"See blue skies ...
Perfect photography weather ...but social distancing ...
Covid 19 ...ur moda.
Stay safe everyone 
#day10 #socialdistancing #visualoctopi #blueskies #COVID2019 https://t.co/2rg1OPqzUt",See blue skies ... Perfect photography weather ... social distancing ... Covid 19 ... ur moda Stay safe everyone,0.38333333333333336,0.4166666666666667,1,0,False,"day10, socialdistancing, visualoctopi, blueskies, COVID2019",,race course station
61,1200358124802187264,Fri Nov 29 10:17:33 +0000 2019,"Seriousss throwback, to one of our very first events: R.A.I.N.

Were we learnt so much from...😅 @comedianob mel_photog hello o 😁😁

#RAIN #Touched #flashback #music
#blueskies #melarthurphotography @ Kesdem Hotel https://t.co/Hpfo0uKoxF",Seriousss throwback one first events R.A.I.N Were learnt much ... mel_photog hello Kesdem Hotel,0.225,0.26666666666666666,1,0,False,"RAIN, Touched, flashback, music, blueskies, melarthurphotography",,"Tema, Ghana"
62,1201472072532275200,Mon Dec 02 12:03:59 +0000 2019,Back to town and straight to work reconfiguring our sensor on the Ring Road #BeatAirPollution https://t.co/BBwdb2aP4O,Back town straight work reconfiguring sensor Ring Road,0.1,0.2,6,0,False,BeatAirPollution,,"Accra, Ghana"
63,1195605586978779136,Sat Nov 16 07:32:39 +0000 2019,Our 11 sensor deployments on display. The momentum this @GhanaAQ project is gathering in it's short lifespan is mind blowing. A big thank you to our collaborators and partners @darbyjack @subu_caps @jksmith34 @pallavipnt @CleanAir1ATM Together we #BeatAirPollution https://t.co/YOOULuc5EZ,Our 11 sensor deployments display The momentum project gathering 's short lifespan mind blowing A big thank collaborators partners Together,0.0,0.2,39,12,False,BeatAirPollution,"GhanaAQ, darbyjack, subu_caps, jksmith34, pallavipnt","Central, Ghana"
64,1228411139744243713,Fri Feb 14 20:10:13 +0000 2020,"Now is the time to step up local, national, regional and global efforts to tackle #AirPollution and slow down #ClimateChange https://t.co/1VEvEZO2Er",Now time step local national regional global efforts tackle slow,-0.10000000000000002,0.13333333333333333,0,0,False,"AirPollution, ClimateChange",,"Nairobi, Kenya"
65,1228362596828483585,Fri Feb 14 16:57:19 +0000 2020,"Air pollution is responsible for millions of premature deaths each year, costs the global economy trillions of dollars, and is contributing to the climate crisis. 

But we have the solutions to stop it now. 

#BreatheLife
https://t.co/zlreLtshku",Air pollution responsible millions premature deaths year costs global economy trillions dollars contributing climate crisis But solutions stop,0.1,0.275,7,8,False,BreatheLife,,
66,1195037912619978752,Thu Nov 14 17:56:55 +0000 2019,"DYK 50% of #pneumonia deaths among children under 5 are caused by toxins inhaled from household #airpollution from cooking with polluting, inefficient stoves &amp; fuels?

#CleanCookingIs a tool for ensuring children around the world live healthier, longer lives!",DYK 50 deaths among children 5 caused toxins inhaled household cooking polluting inefficient stoves amp fuels tool ensuring children around world live healthier longer lives,0.13636363636363635,0.5,6,3,,"pneumonia, airpollution, CleanCookingIs",,"Nairobi, Kenya"
67,1194913176107831297,Thu Nov 14 09:41:16 +0000 2019,"Vehicle population will continue to grow in Africa exacerbating the problem of #airpollution hence the need for a more efficient, convenient and attractive public transport system @UNEP @Nidhi @KCCAUG @Connect4Climate @transenv @SergioSCleanAir",Vehicle population continue grow Africa exacerbating problem hence need efficient convenient attractive public transport system,0.4,0.5333333333333333,4,3,,airpollution,"UNEP, Nidhi, KCCAUG, Connect4Climate, transenv, SergioSCleanAir","Nairobi, Kenya"
68,1205126139573874689,Thu Dec 12 14:03:56 +0000 2019,E-mobility the way to go in order to beat  traffic #AirPollution in our cities @Rob_AQMobility @SusTranAfrica https://t.co/rZ1eMpzN8L,E-mobility way go order beat traffic cities,0.0,0.0,4,2,False,AirPollution,"Rob_AQMobility, SusTranAfrica","Nairobi, Kenya"
